Name,Type,Latitude,Longitude,Address,Rating,Description,Photo URL,Google Maps Link
Antiquarian Book Store/ Antique Shop Rezek,book_store,48.1501276,11.5781421,"Amalienstraße 63, München",4.9,Book_store. Rating: 4.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1ofxXz9ql1cuD-atFIcMrdcm1NKTp0fyRBQ-7k8wmR0kqb4mmsyF7SqfEbNojoaJai-lTmMIXIwb16mBtSRuJL7xf65tOxJAPBXAfZ0Y2HsGfwmpREuW1AMMATCINFBan_5sDc4gREpj7VBI_6RB6ilI1aa5Mb59In1enSqHST5Dr1ahrz542TFrLpKr-ebxAI_3aD7xbICJJF5EdncJXj3VJKVoPu0MqBw1IRwnGjS0t5bK0DoUzyjpRQuD8SMfvkV9PFWcsEyWz2KN-WTnBZs5VLygeK9ORKR29YaGAXk6KDSrsAe3GEhGDHiert6hBCRosx5KT4v2vcH8ydBeDsIWQcp1pwc-DIWyF8pyepgIIcEMAa7XqDWSYA1W_Okd6cJOCIUtEvfn-uEatgiZhwe1zjTE4W8T12gVW2J7m_HxY7rRuGPdA9jLIFLB-xIuvVDzmHzCBAg6OdTxxPYEGYBT-otHv1zDMPQxr7jGWqInKzZASxZvrd2H7feDHUcoEKHGWiUyyCwEdUo3hyD0Z6vK30SUDWaPDoAxXXGVyxsEMJz1eHSszGCerBlw2T1ZbA9-DuCti-ovUNz1W6Mfn4t6wGo_Sect9h6BU0nXddm7FbZcB8Rn3X5qb26CHX9hA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJS1bjZet1nkcROs2-6WFFKoA
Buchhandlung Walther König GmbH & Co. KG,book_store,48.1441281,11.5859492,"Prinzregentenstraße 1, München-Altstadt-Lehel",2.3,Book_store. Rating: 2.3.,,https://www.google.com/maps/place/?q=place_id:ChIJ4fSa3ZF1nkcRmFjCGd19rTI
Freude Kinder,book_store,48.1526039,11.5646178,"Müllerstraße, München",5,Book_store. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1Dh1IVzmGxYtM9RY6ZEhImfHH4BQ9JTIDyL0IsSz4qlRBLgyn1Z010gWbyvgWsAH_wJILDUS-5IrVtbHA3rzmaW833T93wDkAeXgrHPnXQT_UUP1n6w7Ifz9jIZSOyt7HqymQe9fpU9W1f4wvnQ8JC4b4nUlmNQhBjL6F9qPm_2pnHnIb26_KaeVV8JdypLQgb722xIfrcXulCdreQEgnRPJtOe-UxUjnyID0oFzjy8Lg2Ge47I3CGhq0_6--AZgxBynAt8mBI7vnAIpDwU3aX7WoxWopckxZmmpp8EdfAfACoUM5nL3kWRc5s0odJhvqlKh8ga7Y&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ5xYAJfd1nkcRzjnE2IDzgAU
JP Munich- Neighborhood Convenience Stores,book_store,48.1546013,11.5662307,"Augustenstraße 119, München",4.6,Book_store. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3S-MB5OFrT8EjdEZp86QuQvWUyuUrf6IS_zWVOKcG-RDuVYUg7nSuvjGJ4bDbPI00DsSKXbdoxFmKGaIank4oDoPATzAptdPn0oWbrU4aTHX6qCKPD6U6vHP6t3j9YFbgROA2ko0RScBx5RK01YtHJMrBM50TWiW6S9mRd4rKWqOpf2TrvaHZaMjZxO610Lhoazv8O5KR-ISdMb3uHKKbhPxvWxYiBvt4mHMoYrJrvGNs9dKPHmZfnyBtBDMkIZJy1OZjP9zbI9B10ar_G3q_HqKqwR6HfssMhnrDj9Xc8zA-il_ksVsJY4qXUfUUZQaIvLDiZZrg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJj2iiciZ1nkcRrd0xvifDnaM
Tucholsky Buchhandlung,book_store,48.15529859999999,11.5666639,"Josephsplatz, München",3.9,Book_store. Rating: 3.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1pZQTIbzFxxgKbAtYkC-x49MgRNrFE-nzPY1KcwLcsM6OPvi-PRWorivgiogFEub0EwMvSTmB2Jvipm7wCD3IB3QLE96RfINZL1tUPZZUBu9zqeG5UTdWV_SaEnBs-THdoeJ9bPgKNyTQUgBGkYuDb2NYKlAOXtDzDFspFbs4XUtnzpluTWOdMPDhp3_XYempMcN4z0W64Xk7SrlcmUCA7lMRm_Vvy7iRTf0-6OdT-1-kkU22jogp3JsSBJGy0FAmN5R1gWRxq1TYeMFC6VOvt_KFN7Ty2E67TrelV2CGtvC4eYPo-PpKQpIJthX_pBFTq8TrdY2TrHHUhZATYRdXwKCKZ0mkDj1joXzAXkDsQpQZHeWU8P3ANxOvM-2TG4rPJOfPewLsROlV3G8VR5tQR6GEa1M-b2CwHUxr4VGeaYJimZ550co24RlFDQnu22NVS1EuJa-LEodEU-qX1CiXRiCmwqsWd3T0QeVS8glYecSllyRThpByTMThIc1laWWxQURZNmVSAPnUZc5iIxEuGWAMRrmTEK-QamQGc1tooSV4RUcSdUbokQzXN99m7As6ad6O1qRIfrVehs003ttLw3TMnQjjpu0lmEnUEywQcTwOy566VLUvnq0EQJEHdwBTqQQ2T&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJkb088VR1nkcRNKmEWI1PlN8
WortHaus,book_store,48.1556649,11.5639249,"Görresstraße 26, München",No rating,Book_store. Rating: No rating.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1QU4MZv3wxSIr-sWRCIuBdcjQwu37CUvG0PmmTFVyL_9PeWTBOtVOFz68pJa_T1TVmdGiW56ZUT6Dsk9z9QcsuKF7LKf4ZhPfTs1jNhHQZR_6XnKkFrrKuyEPQOzARfS2HTCQ9DW8rCeJIMlz6dRvy_xlThUwEE1MiIP9So9I8ZLKqTEldL__5RgMIw5WpUpskDO1eveM2zStcpafHjL2yUZymSaLwJN7WswQCA5gJ2YAbxJdQbt4N2axKr6Mep_XbwQDBf2kPCJ4fgeiU0bRh3rdI4sP8Re9_Xf8216vzbsDitXM9csCB86O7nDwHCGI_pglYg2w&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJAVQxL4x1nkcRlut1254pda0
Fanny liest - Bücher in der Maxvorstadt,book_store,48.14932220000001,11.5624607,"Gabelsbergerstraße 40, München",5,Book_store. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2NX-XftAc7dk-WpuroADwh-UtzeXWoyyuSBpuT5LgUEde33669Ulwt0dANLJy7u3pEuUagJ4r4rnf6nvbLvimV1JnVmb31SqXtX0nh3hPGuQWCEj9-l80bLs4SOsKjOnYrD4QDI03MjhWiC4oWU8d_83lQu5yUexlYH3O-2_fUjjgV6fLMQNhsD_JtpN6l-YVQXReOncmwuXhMc4L1ff72TemN3SpXua_FwchYqhGAQiMqm6VOkWV6UaXMsgfB0A86CMa7NTHUNMcIlT2Dg9csiowdPKiYTk2zoH6R7dqjhfe8XnwKOJ4ofLVWKpDVM5NZKcuoS_g&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJd0yxCRh1nkcRgIKrD0VlgqA
glitch - Queerfeministischer Buchladen,book_store,48.1517936,11.5738948,"Barer Straße 70, München",4.9,Book_store. Rating: 4.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN26vSfTyWYHx7rbP5pAh8toSI-SX5pLJpsUhLRBcyDpD-7pZ9Dm59rl7etKr3vMuZ_Y3qK-oa9d0Kydb2HBbuhnUdkrsSr7YCyCrTY92Z0pGN2XhG8naon4gxcX9PxqKlNqySaplyPanx3hEHTWGh-zDWQL89DF8C2BqV3356iumhLvXiVO19SktI5yiB44LZavecyChraTyIWn1KPZn8ym1cA669VtDngxmRd4KqLu62gGUisGoRgcR6pRsKv9n1SS4_Om3So2Wyo8s8oMr1A27KEac4obEGGTmsm05GSRYyRBLed7xIIBaPwlb6J21FhgD_OEOF8_OpcwmRyQWiYUwGXlqsl36YAM3a1SUTOG8zgiw8K4xE8khX_sfLektrM10fDRXZA9sN5OzJAwfzrz03hSF8afEY0ukaB0BMszyJfstuIA7FreZmNPOyYcB712iC80zs4g_8tVyJu95Dv9WR4jUxTc002j-E0YLHWlwh1e6rSl6z16mViVLGGCuFgGbsqnt85hoAag5Z8RphXBhc_MgR_4CuB4psuhXeqVTXhCVUvP_pQMwwhtz0ydDqcO7oe_NfuGCuqy4IKF98ARKWPSfDTYHxI2wG3C6eq18cxEqLpb0Pmglek23hg8fThiGQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJJ2Mqyll1nkcRS3dQaIMtuBs
Buchhandlung Walther König GmbH & Co. KG,book_store,48.1481389,11.5743162,"Theresienstraße 35a, München",5,Book_store. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0P00XP4IP7bv2wZA_Z7fNwAJNRx5wge48x686l7ebrvoCObRj-ISlO9yTxYt7D9B05tl11zZMIYjO6o0o2t1z-hg4EblxhuyggIAteMPd1uTdR4cpyy7p4uor0tstyh0aIxv4wXmZ4XuIzlZ3NulT9-pheLzuU-B9yuaoZbQ62WNrhk1VsOm3_OyEf1d_JeTY4jGhMcWApuz46DHknLFkTN1An6BCvyOmsjwXMzW_gmKe9fksCjJYOSpUMDq7mxWLJHGAZWfpOwHlHbQMXGHtC8OeGESFJF56JIRdvsxGKTBQuP9Yh8JBLgEH3bx2Yut2eXDH85EO3e2yoU59_6TBaZbdRg3bTuYitgrNk4NosnZIrBq6cFCID8m5DvzIpoAb95SeVVwVsAVpYHxD3l7NZdGzaPudNdYIQxw5uKwVizRbwwblJInCRz9FyFJZx8mDF1cIalBafJZKEfdYOZH-QHCZ8XjTH2QnQGzY0Sj-3sl5vK_ONdUdcfBXJyBajg8cAkYa9hcwKYBnjS16JHQVks_1jhnKI8VnLmUSUofC-wyHQ1F_CezmmCWYbWz0By_FWOIeFVaCSEKfy8A9cXnnNjvPAyxta9Dpx0ILJVLqKIKX0asZ4kqDkMF-LU3sFlEhfgvZB58ktaCVJO_TtjjdZoAU&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJj7h7vSN1nkcRWd1JmKFADsw
Klassensatz bestellen,book_store,48.14973699999999,11.5763559,"Türkenstraße 60, München-Maxvorstadt",No rating,Book_store. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJVVVFh-t1nkcRu9IBML6ESIc
Buchhandlung am Hohenzollernplatz,book_store,48.1620161,11.5683082,"Hohenzollernplatz 5, München-Schwabing-West",4.9,Book_store. Rating: 4.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1K-6TxO8PRNS-LDYl9t4cO0PE_dWtJaboEKNTj7M38z6Ccq6xetagBNlsdqbATYANavpkLgJBBrpMV5cmMKntaIpxErxx294bDGEyv47I2mU-MWKtcW5J2ig5GciIjM3b8lGn21xCpKMGScu9K2WdphyGTATNb11-Iwk_LG2ZzWwiMBVpidreI2ojCzcniSmhhIzEDawRqWXs8QJa_YHiL0iZfLBdedIy2oyiMUMapgMnZBNDwYGnHLcobLYc20rp1oEe3GKqDz8hWFKQsKy6OF9fQX4x0rRoYr-wernlCfiIR8NcYgKetdmirAJHL2rb538fIAiE&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJv0hwNxt1nkcRn1mQacMSYT0
FUNtainment München,book_store,48.1364423,11.563079,"Landwehrstraße 12a - 14, München",4.6,Book_store. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3pqwzper5_AsfafacoL7lCRHaMEOeVLTiS9YPZZ35fG5P5r26AiFSC2wlOiHJdPHFXnX_99w1stBsqKYMiAXAC30u_2bt54KaDH6OEBkdxBIclKjQTHtE2iVHQRFN2X6Up8VQUuo92PdI2j9HCdIhKB9-f2eOQ8tJy_HmlSln5qVqCAWVFP4mlkRbGV4ygWTqOHYjZEL_-SGSB8sphjSQZCfnPRWFjPfSCfknmZy59G_VGjYckI5xHxKOWsQbFFWb5G9gVKOFIPxz6vEEV-JGCiVnAnuI0zlLSCUBtrx2ZqbPnA9fu3CAUNqmKs-2OcMpOEn6ibBtj0d8xw_iEI6dK8CtnuaoKRSVIpXgDITuno3A9ly3iL4L3o0u3LBUVHzx3HnOHup3KVW18dtTpqyHyFLrxgd0q7kTMP4jp45Qhyiz-sxwQaZlgsoqoHKuD8Z70hsOHSQT4EY-qqFqGXENZxFVSArRXgQJ6k0G7w3n2L-UHf_qZnvHgHaQAUnOtYLOPWVfstoNtxehVu3Dza53lkihH3Lv7quxeMknHwh0z-xVE_JwOEdJ1JYklvgqNRbM0H6S_ngQY9vUvXCcihZ7n0K1wasyiwUm7Bg3aNZNe7l2doY5o-mapzXpA5C3S_77cKQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJmS5X5_d1nkcRZm9y4m3ZGpQ
Till Beinroth_ Autor,book_store,48.14151390000001,11.5662943,"Sophienstraße, München",No rating,Book_store. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJ09BD6HB1nkcR-_USZNQWDJo
Schwabylon Lotto,book_store,48.1620021,11.5745226,"Belgradstraße 15 A, München",4.6,Book_store. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2g97MPTEb11BqGvWgh0pQ3Qc7RCx11aJrsatpZLT4VhfnrExhlJ8M5DBinMr4rImwTl8-7rl2BF1uuDd3YI6aEFKXy0Z2S8wMMoeGJKKHCut2dYSZuqvas7f8_iLd4T0F_hJEb6iuqReu_qMQxf3g9JXcMdunjkVP4ShBM2pQoXLBWj5PbEu1lnmcIhQHZYHSnlVMQkvoFp6iLFoov3IgXEyLors8HXvEyTzT4iP2jgIPGMkYnVHA7BXXY6bLwuP9pv_hp_upvTkXtAW2SvMAW_brnSn-YkLmbSGSYass77MsVfEv2JiDlLJLlcZfZRqyp7GtaJNlfrPuVYJxKsim_YINhGvSrGYmf-gh1KMCnYqNrr2ovvhlkMKsPEx86C9YB-2uczb9ndXzyUH32zBNwgpFJiJwtp_V7x2qdJougczKfc6Zd_BurCLEtenDjD2JaXAdsOcn7MNtMbYHN6kSplQIPltrHFq4UZfLSlWqGyioKTFm__-d-Il6tqCNoyegjg1y0MlpWfZN8La_JMeFIT6rtkzz0w2XuUjj6Unvk5XmcBSMoxNWW2r-0UEsrRUdprWfzoMBzsHUE8TpuYbz5cDBw0qaRpOFCGtuXdEMB8X38lgMeWWXXyujd8SYgKVld8w&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJhc9PTQB1nkcRMvhL4wmm4d4
Aleksandar Filipovic Lotto München Tickets,book_store,48.1620021,11.5745226,"Belgradstraße 15a, München",5,Book_store. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3G25Aerx5mpWtdvya6IzxTkUWb3zDMjSoGt-_jNnDgg_iOhE8t9q2t7nHsVfw_KnXs2Xxwlpf_fVYYSMJ5-MLby7vAA3GMrFSPPN61Y7kr69n-UuvsxAvfBFqvO4YGGB1SBdpf4eeaMM548LP7fmiyCmU5o0tox-Y9eVqPO2bSwBhuJZ0xX8pUhln2sYMymBYTusBMdnIPCxtlHWt1Seu5pDSRETu_wp3d3gbJgqAIS7XzDtxkE_I4rTNPgXPwzFYsSNTsxgGRwRhDDr20E9CWOtppzozPgjWcM8eTezj-vkYiL2aHOGvhkJdGBUusMEeScYeWB5U&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJtU7n-Qd1nkcRkn5PvHd8zSA
Rauch & König Buchladen,book_store,48.1629281,11.5721405,"Herzogstraße 84, München",4.9,Book_store. Rating: 4.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0wvjgCQPC-XTiz_iLSgCm88yKIBFpCIYNAnOOF9NO9pVNqgtdmUqLNiueTN2dJIiG7_T7FRjpRb4vS-zH1jtg9VWqUIkgHjE6MYeY0PdIutT14BNcHH8gleSWWzWN5m2LrZFg5RPBf1ZcvYiB_SgUX46HM7SjxaGv1RaPmtQwQ9TkRzrUDjnNzWHijwtvcq8y105S4WRc9fNHO0Fi_pnphK-kUoIg9CAp3C3N5op-Jk0DFGDLh8xeTZWqK5neTRjNAOSZhX8vqwcpJ4AFTBqOK0yauUdRPNjNnbYoqJuHBZt9L2Fvk1SoOEIJP4XVE9xK9XzJtLtA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJTVSZtcZ1nkcRIUyora5mLOY
Bookstore Georg Blendl,book_store,48.14058610000001,11.5698862,"Pacellistraße 5, München-Altstadt-Lehel",4.3,Book_store. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2Irmb8ZIIEK7u7_jDdUGMj2C2ncn0qCoEbrzPza-CSwLuAeOYatHb_ppserdJwCuq5R2LbqVR700_FcEYjFpQLNNiZBI_1geu5SUFGXIvbEFMRSVrWvu4tsKwjh-qIyA3yUiFEbQRjGDh5NG0SbjLF3OXdS4iJ2xqm_Mpyuy2tXXkH0aOdjcox7gNe9TyWaW-XYvZmee6aRjyw94WKO1k7THkhHc4XQYcNqw9eosfrs2RbIMbnj1lBFxS8sdVpnfTnFAP3hgF6i6XLiVws6KQQ-CuQU8SUFoXwEf_cnRmMZysZQTd0HlcibV5raCM3s4cS_kn1vDs&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ0eLKVfF1nkcRuV8oc5pMybk
Press & Books Starnberger Bf,book_store,48.1415017,11.5575323,"Bayerstraße 10A, München",4,Book_store. Rating: 4.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3bfxtE0wg0sQODGxCQzNjBJwYUb2QxtfJDgZqHZZGIM_wJLxtfO-2nPTHHSJFbOY7vlL_GEt86FAfhwgQS4HJqHTyj1f0dPABzRDkPWydsdS2OWqvUCuDv9Pu-MgjNCkpSE6d7A--7aCYUTBWd-wdrKJQDt62n2T21ALPz7R79m1wXbE9EDYUaT_olZMjNiIXS8MZMyBqlg7SgjAkYgGIsYibupbl3OooEmw9s7TvRJdsklN91fDZR7bzOFloPtanH4vFgXLrZ9BNSBTh5oizG85SHanH8x5YVVrnQRK9XW0ztk9i7uASrnSx20-SOtkxc_bKy4M55nopFyqDFri7IIRVFsypN1-2ma72ouw2V4BJxoHoFwb77xeOtyMV9V8CDyoeLW0YqfJvcrudI0yoW1yK5Lhj38V6B9OapEUU7-b6Z8M2V60bLKiXDbdVV794CdN2d_FFOQmSFAijsaoijh3D2gw2VsxlO9LQ2MagudU-ZOQjRnPaTOYtzXvzDnXM_eMuw5F2Vp-95FB8ZSUXedb8YV-gldCKqqMdh50v0onMQ6oFhF8flxGJ1loI_tGWKHmDEpDYQMQ4giQBtmDssZ64143HdkAWhBUS2pPi7nDZoSdixUpBGfgtm2LennAAswlSu&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJWzN7JgB1nkcRSz776eugJr0
Buchhandlung Pfeiffer,book_store,48.15975830000001,11.5817486,"Hohenzollernstraße 19, München-Schwabing-Freimann",4.8,Book_store. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2gir80_Qa8V9kHF4bwMGrhrhms3IZfmhAqvrxc5ElJKyj1oQ14gKskL3fsKlyXGR2QLys_GzuhPgQ0OxueQ5sfGuuwUOKktamq2-3VIcpR99BwESlk4Wj_PmydJuX0tHj7RWNd7r2yyU15LdRQKyoNrkRJc0LJRBqdTVkybR4eQeoxBV7VMCkrKeet3CIoldoEnYCTktce9OFF80S3CYPg4e0-kkioWykPZOm5XwLF7_TIQX_jpcIDlYmRqU9Et-jgDqBNWSCqbNHoL6wxNTEvQW5p3caf9r38FifRcHXKHkHjOzXSyBfIQPj2PyW6U-JwgYdFxwU7cOx-w-iyKIdCG3YnRJhzFJJhexMYaFkyju3RjVvQ-vsqru-71sFUYmGZexmGq4b9c07FRs3ZwGzj3nOX33xQFH9ju_FeMlMcxLu2Kg5O-oSteMDlMFVFu59ALAmgfDiAaX1HVQ5nIP_qweIWut3pkBV_7eNfyp3N1ATDNN7VWYhHUBtN1pyYJn0KJaz64mIv8coitaxvr_Uax5E6FaGtdMnIVbgfE6ZrhKWBwUgTG-8WZ8DQ1vDQf1ys05MBRMxd8-Apb_kssMqOybVlrYrHlItnps10MVEHX3HDVbvQTpgdmxiSOYwzYa4IOg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJy6vbL8d1nkcR1ZPfYRc7wFg
Pressezentrum Fünf Höfe,book_store,48.1404221,11.5745514,"Kardinal-Faulhaber-Straße 11, München",4.3,Book_store. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0ACS0ayoukvZcHjD7GhybkGrL5JSBud44sHwsZM59CbNT0gikSxkoQhFwMBSn80QmWrWeL5OU7fYVRnvurWgdegeI56KBCC-kUoe3SX4bmpNwIWvzH3MVPqUcureDomTncpOZY8dCB4AJvxPRRNcbgXk8XsZyyZrw8CrDLPybMMVGQF5ErMWAKlnRaBBlClP27VGXrjq8QxdA-tnmHDU3XGkeHiMB2Shfhan0PulSxiWpjZDC9IqsotPv5pP85T22POHgewkvqhWsD3RXXWeoEIvSn2jBAaDyVzbSaH8y-7Tb9_OHEG1bF3dhv2nMHIHv1i4dpThI&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJKzYAKot1nkcR2UrbfciQJug
Flybooks,book_store,48.15771849999999,11.584379,"Leopoldstraße 23, München",4.9,Book_store. Rating: 4.9.,,https://www.google.com/maps/place/?q=place_id:ChIJH4rE7R11nkcRQXzVYTXUY9g
Blackbird Readers,book_store,48.13969970000001,11.5758237,Munich,No rating,Book_store. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJjYeLfR91nkcRGCnUs7JeHB8
THE ONE BOOK SHOP,book_store,48.1380558,11.5729458,"Kaufingerstraße 24, München",4.8,Book_store. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2-x7rL9XCgz6ZkWtT8J6WrTrXIZj1XUCJPSmXShkNWBWRqpwuHnVuTD7Bxvp9jNCseCq7g2iEMYngg5eRa7mTzkhACfVXF_oCs8Vly8j_HMz3XCAbu83kSj10aeYDplBECxJ1q6s2Et1bwOJp7mVr21eAv8x3ogCvqLX5fnawdMe9272UULuW1fmJlnDI_BZ8Cy0aPqWa4hLPS0-Ofoi7Ga3nA5VwuLN2-9pmTWNOv-nRAzrNFu93DlZ_qjwbkPRLfsSPcSJC_SXlPt2sadzezNS0C6c1fH9mqpyURrqg87C8-3dR1Y7sTJXRdGxUeugs4zktVVLG-Pcj-AAMYAnoeK51ZziTOYNPMgA2f53FHUV89ViSPimOpOOJGu7obx8QOffsOu0lje1X4jyAxxo-LY4q3K1OMmwYJ2XklJV1gBd9EG71tj633ziZM_n6CkEM2Ke0XsrHoabMV656vskmUCH_oPHh_TuGDy_Yoh0z9Dy1MiXHJKrBq4uoX7zbEIC5kXfWJSSgH-dOrkMpSNe6_df_V8PrPJKTA5-mk6F4b-LvMBzeV_l1PW5pP-2S1OzpnlZUV8tH30y1nZa2WtXDrSuxQ1AoIXllHSWZveoh9nYa8iyEQ0yswyyj4FMA-cZVCHwcJ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJzcbR_Fl1nkcRAwYwyEkNvJM
Hugendubel Buchvertrieb GmbH,book_store,48.1553787,11.5434286,"Maria-Luiko-Straße 54, München",No rating,Book_store. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJDQTPCuB3nkcRmH8NgHJRk0c
Tmrws Journal,book_store,48.16261950000001,11.5466658,"Gertrud-Bäumer-Straße 10, München",No rating,Book_store. Rating: No rating.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0L0Zxxf96KHiigIwQoYnT7iQsX5nFHWg3MN-jUsruml-W6A89TF4RxRwP7ubuAawR0_Z8VkQDSryvyOOUeZJUyliCPzOAMrn9krpcwpD70yYl3AksmIc99qUsaH2SRsCMS-uYGi7r1ZFur3w9_b0N6LRGBuTVDKtDi9Zr5IXZd0dftjQE_9IWY2B0GwqCX8GV5Z99cgZDlNnnLbQY3zUPYwt_tV_myf6QJIwD7t2ogINBCMCf4Nl5B5vn_J-vcDsijanKmqe9qzf0eEHsCsQ-5Q2BV-LLy-DbT7B7thXj5cMW4G2kUwvEq9m6So0n_iAnHdiPgULQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJofYQeHJ3nkcRhthbilwxMQg
Buchhandlung texxt,book_store,48.1353169,11.5700721,"Sendlinger Straße 24, München-Altstadt-Lehel",4.7,Book_store. Rating: 4.7.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1VNslJvtYxGN3PUXYwQ5OcO16kxG8jCg3Olu61_ogjQR2jZ8Tasx0Pi535i7UlkcStUzHgRTo5fUWj4C8v2btWjSh9dzXmD1WbAnXn3oKYZYN68tgAlQ8pFH27qBRKWmbc2Qyk5rawDlGgLyaphNfE2sxDnnk1fLcU97yVx3sJwBCRBhpLgKLMJwjsc6Y6fTHHJM7BYHiq-t4A7Y2SD-ywNsSb918SwzueP7yfF7hPtGP-r_XaEJTdXruSUWxlLHmtUDSTdU3ZfwkL8_1QuordsfLg5L45s89FA_yybT7b4XsqBIIk9x00PfeRRvgq6Bwklfs4m_vzj6vVoqMO9gF29aQk7zuqaZ151GOVOSjVIlA4n5lOHH4TuWqZNFLfWCOtCEL8ZDOn0u1G3V6JBgWz7zp89yBgZCM-0mHsrrtDpckZ9yEeSRq5LzDVuen4ZYJjurHnYNxMxl_u4PRjlgmf4PSLsMDQD0jTOl8W0RFpGZiWS5ANT8Kah1S_RhTngYCfyQ9AGO9eCUlmswCyXNib80LTaAZmCrq9ccXdqvYRo6CC6TmonWUad8H9N-mHT2cpnRSwgBrt2F35yu75XlraoQR-ruDxnB2I1lNe5HVHtZfySIQyLlVf-BdmNBZdyjCCfpNp&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJs5ALiPV1nkcR0PJCek1QmZo
